,0,1,2,3,4,5,6,7,8,9,10
6,40065699,2022-08-25 15:07:50,SELL,0.001,EURUSD,0.99763,0.99700,0.01,0.06,0.01 pips,
7,40060532,2022-08-25 14:56:36,SELL,0.001,EURUSD,0.99795,0.99735,0.01,0.06,0.01 pips,
8,40056075,2022-08-25 13:10:59,SELL,0.001,EURUSD,0.99964,0.99902,0.01,0.06,0.01 pips,
9,40052207,2022-08-25 12:27:07,SELL,0.001,EURUSD,1.00064,1.00002,0.01,0.06,0.01 pips,
10,40040781,2022-08-25 11:17:22,SELL,0.0024,EURUSD,1.00098,0.99944,0.04,0.37,0.04 pips,
11,40029109,2022-08-25 11:17:22,SELL,0.0016,EURUSD,0.99984,0.99944,0.01,0.06,0.01 pips,
12,40017303,2022-08-25 11:17:22,SELL,0.001,EURUSD,0.99811,0.99944,-0.01,-0.13,-0.01 pips,
13,39990740,2022-08-24 18:03:25,SELL,0.001,EURUSD,0.99929,0.99862,0.01,0.07,0.01 pips,
14,39963589,2022-08-24 17:00:02,SELL,0.001,EURUSD,0.99208,0.99205,0.00,0.00,0.00 pips,
15,39950963,2022-08-24 13:26:31,SELL,0.001,EURUSD,0.99454,0.99394,0.01,0.06,0.01 pips,
16,39941387,2022-08-24 11:48:58,SELL,0.001,EURUSD,0.99490,0.99429,0.01,0.06,0.01 pips,
17,39928559,2022-08-24 09:00:15,SELL,0.001,EURUSD,0.99486,0.99426,0.01,0.06,0.01 pips,
18,39924866,2022-08-24 04:07:37,SELL,0.001,EURUSD,0.99520,0.99460,0.01,0.06,0.01 pips,
19,39920420,2022-08-24 03:18:57,SELL,0.0016,EURUSD,0.99720,0.99614,0.02,0.17,0.02 pips,1 ... 25 26 27 28 29 ... 107
0,39916105,2022-08-24 03:18:57,SELL,0.001,EURUSD,0.99600,0.99614,0.00,-0.01,0.00 pips,
1,39888698,2022-08-23 21:02:47,SELL,0.0016,EURUSD,0.99985,0.99634,0.06,0.56,0.06 pips,
2,39875923,2022-08-23 21:02:47,SELL,0.001,EURUSD,0.99231,0.99634,-0.04,-0.40,-0.04 pips,
3,39867435,2022-08-23 15:31:34,SELL,0.001,EURUSD,0.99234,0.99174,0.01,0.06,0.01 pips,
4,39863415,2022-08-23 13:12:23,SELL,0.001,EURUSD,0.99291,0.99230,0.01,0.06,0.01 pips,
5,39852944,2022-08-23 12:42:56,SELL,0.0016,EURUSD,0.99333,0.99166,0.03,0.27,0.03 pips,
6,39845253,2022-08-23 12:42:56,SELL,0.001,EURUSD,0.99057,0.99166,-0.01,-0.11,-0.01 pips,
7,39838710,2022-08-23 09:28:23,SELL,0.001,EURUSD,0.99192,0.99130,0.01,0.06,0.01 pips,
8,39834989,2022-08-23 08:21:50,SELL,0.001,EURUSD,0.99338,0.99277,0.01,0.06,0.01 pips,
9,39832244,2022-08-23 07:52:22,SELL,0.001,EURUSD,0.99441,0.99381,0.01,0.06,0.01 pips,
10,39789029,2022-08-22 17:47:02,SELL,0.001,EURUSD,0.99689,0.99674,0.00,0.02,0.00 pips,
11,39774324,2022-08-22 16:41:47,SELL,0.001,EURUSD,1.00000,0.99939,0.01,0.06,0.01 pips,
12,39768881,2022-08-22 14:22:15,SELL,0.001,EURUSD,1.00092,1.00032,0.01,0.06,0.01 pips,
13,39764880,2022-08-22 13:04:23,SELL,0.001,EURUSD,1.00134,1.00074,0.01,0.06,0.01 pips,
14,39759144,2022-08-22 12:31:54,SELL,0.001,EURUSD,1.00132,1.00070,0.01,0.06,0.01 pips,
15,39748958,2022-08-22 11:01:16,SELL,0.001,EURUSD,1.00038,0.99977,0.01,0.06,0.01 pips,
16,39739026,2022-08-22 10:23:17,SELL,0.001,EURUSD,1.00214,1.00154,0.01,0.06,0.01 pips,
17,39734416,2022-08-22 09:33:26,SELL,0.001,EURUSD,1.00316,1.00253,0.01,0.06,0.01 pips,
18,39729468,2022-08-22 08:13:46,SELL,0.001,EURUSD,1.00420,1.00359,0.01,0.06,0.01 pips,
19,39616701,2022-08-19 03:37:12,WITHDRAWAL,0.00,-2.74,1 ... 26 27 28 29 30 ... 107,,,,,
0,39606273,2022-08-19 03:14:07,SELL,0.0016,EURUSD,1.00921,1.00818,0.02,0.17,0.02 pips,
1,39602942,2022-08-19 03:14:07,SELL,0.001,EURUSD,1.00809,1.00818,0.00,-0.01,0.00 pips,
2,39595577,2022-08-18 20:12:52,SELL,0.001,EURUSD,1.00894,1.00821,0.01,0.07,0.01 pips,
3,39585670,2022-08-18 19:18:51,SELL,0.001,EURUSD,1.01116,1.01055,0.01,0.06,0.01 pips,
4,39577921,2022-08-18 18:44:19,SELL,0.001,EURUSD,1.01281,1.01221,0.01,0.06,0.01 pips,
5,39568593,2022-08-18 17:01:56,SELL,0.001,EURUSD,1.01229,1.01169,0.01,0.06,0.01 pips,
6,39539506,2022-08-18 16:24:54,SELL,0.0024,EURUSD,1.01727,1.01535,0.05,0.46,0.05 pips,
7,39518774,2022-08-18 16:24:54,SELL,0.0016,EURUSD,1.01606,1.01535,0.01,0.11,0.01 pips,
8,39513000,2022-08-18 16:24:54,SELL,0.001,EURUSD,1.01510,1.01535,0.00,-0.03,0.00 pips,
9,39499570,2022-08-18 09:02:01,SELL,0.001,EURUSD,1.01694,1.01627,0.01,0.07,0.01 pips,
10,39489945,2022-08-18 06:22:15,SELL,0.0016,EURUSD,1.01872,1.01771,0.02,0.16,0.02 pips,
11,39486349,2022-08-18 06:22:15,SELL,0.001,EURUSD,1.01769,1.01771,0.00,0.00,0.00 pips,
12,39475330,2022-08-18 02:38:43,SELL,0.0024,EURUSD,1.01974,1.01745,0.06,0.56,0.06 pips,
13,39466305,2022-08-18 02:38:54,SELL,0.0016,EURUSD,1.01678,1.01747,-0.01,-0.11,-0.01 pips,
14,39434533,2022-08-18 02:38:59,SELL,0.001,EURUSD,1.01578,1.01739,-0.02,-0.16,-0.02 pips,
15,39331935,2022-08-17 15:32:42,SELL,0.0024,EURUSD,1.01755,1.01494,0.06,0.63,0.06 pips,
16,39320102,2022-08-17 15:32:42,SELL,0.0016,EURUSD,1.01430,1.01494,-0.01,-0.10,-0.01 pips,
17,39311442,2022-08-17 15:32:42,SELL,0.001,EURUSD,1.01270,1.01494,-0.02,-0.22,-0.02 pips,
18,39303658,2022-08-16 14:18:52,SELL,0.001,EURUSD,1.01330,1.01270,0.01,0.06,0.01 pips,
19,39295182,2022-08-16 12:04:48,SELL,0.001,EURUSD,1.01383,1.01323,0.01,0.06,0.01 pips,1 ... 27 28 29 30 31 ... 107
0,39287363,2022-08-16 11:11:22,SELL,0.001,EURUSD,1.01591,1.01530,0.01,0.06,0.01 pips,
1,39277637,2022-08-16 10:04:27,SELL,0.001,EURUSD,1.01536,1.01476,0.01,0.06,0.01 pips,
2,39274371,2022-08-16 09:57:19,SELL,0.001,EURUSD,1.01616,1.01556,0.01,0.06,0.01 pips,
3,39268299,2022-08-16 08:16:33,SELL,0.0016,EURUSD,1.01685,1.01564,0.02,0.19,0.02 pips,
4,39262043,2022-08-16 08:16:33,SELL,0.001,EURUSD,1.01528,1.01564,0.00,-0.04,0.00 pips,
5,39251183,2022-08-16 03:41:26,SELL,0.001,EURUSD,1.01558,1.01497,0.01,0.06,0.01 pips,
6,39245823,2022-08-15 21:10:41,SELL,0.001,EURUSD,1.01638,1.01578,0.01,0.06,0.01 pips,
7,39242140,2022-08-15 20:31:52,SELL,0.001,EURUSD,1.01750,1.01689,0.01,0.06,0.01 pips,
8,39236004,2022-08-15 19:08:38,SELL,0.001,EURUSD,1.01845,1.01785,0.01,0.06,0.01 pips,
9,39231021,2022-08-15 18:06:25,SELL,0.001,EURUSD,1.01931,1.01869,0.01,0.06,0.01 pips,
10,39205626,2022-08-15 17:36:38,SELL,0.001,EURUSD,1.01945,1.01884,0.01,0.06,0.01 pips,
11,39200129,2022-08-15 14:34:59,SELL,0.001,EURUSD,1.02035,1.01974,0.01,0.06,0.01 pips,
12,39193119,2022-08-15 13:24:05,SELL,0.001,EURUSD,1.01985,1.01924,0.01,0.06,0.01 pips,
13,39024042,2022-08-11 18:21:50,WITHDRAWAL,0.00,-4.66,,,,,,
14,39010329,2022-08-11 18:12:20,SELL,0.0058,EURUSD,1.03583,1.03281,0.18,1.75,0.18 pips,
15,38970850,2022-08-11 18:12:22,SELL,0.0037,EURUSD,1.03404,1.03281,0.05,0.46,0.05 pips,
16,38965835,2022-08-11 18:12:31,SELL,0.0024,EURUSD,1.03250,1.03254,0.00,-0.01,0.00 pips,
17,38958644,2022-08-11 18:12:33,SELL,0.0016,EURUSD,1.03106,1.03250,-0.02,-0.23,-0.02 pips,
18,38951988,2022-08-11 18:12:36,SELL,0.001,EURUSD,1.02812,1.03258,-0.04,-0.45,-0.04 pips,
19,38940499,2022-08-11 08:10:22,SELL,0.001,EURUSD,1.02876,1.02812,0.01,0.06,0.01 pips,1 ... 28 29 30 31 32 ... 107
0,38936231,2022-08-11 04:20:07,SELL,0.001,EURUSD,1.02973,1.02913,0.01,0.06,0.01 pips,
1,38928867,2022-08-11 03:20:26,SELL,0.001,EURUSD,1.03024,1.02956,0.01,0.07,0.01 pips,
2,38925836,2022-08-10 22:18:21,SELL,0.001,EURUSD,1.03030,1.02965,0.01,0.07,0.01 pips,
3,38902486,2022-08-10 21:02:19,SELL,0.0089,EURUSD,1.03543,1.03167,0.33,3.35,0.33 pips,
4,38871478,2022-08-10 21:02:30,SELL,0.0058,EURUSD,1.03300,1.03163,0.08,0.79,0.08 pips,
5,38866270,2022-08-10 21:02:34,SELL,0.0037,EURUSD,1.03147,1.03151,0.00,-0.01,0.00 pips,
6,38854527,2022-08-10 21:02:38,SELL,0.0024,EURUSD,1.02581,1.03153,-0.14,-1.37,-0.14 pips,
7,38846929,2022-08-10 21:02:42,SELL,0.0016,EURUSD,1.02410,1.03160,-0.12,-1.20,-0.12 pips,
8,38835191,2022-08-10 21:02:45,SELL,0.001,EURUSD,1.02216,1.03158,-0.09,-0.94,-0.09 pips,
9,38825084,2022-08-10 11:07:07,SELL,0.001,EURUSD,1.02101,1.02033,0.01,0.07,0.01 pips,
10,38816998,2022-08-10 09:51:34,SELL,0.0016,EURUSD,1.02175,1.02062,0.02,0.18,0.02 pips,
11,38805282,2022-08-10 09:51:34,SELL,0.001,EURUSD,1.02040,1.02062,0.00,-0.02,0.00 pips,
12,38759132,2022-08-09 21:35:55,SELL,0.0037,EURUSD,1.02386,1.02073,0.12,1.16,0.12 pips,
13,38747884,2022-08-09 21:35:56,SELL,0.0024,EURUSD,1.02139,1.02071,0.02,0.16,0.02 pips,
14,38728179,2022-08-09 21:35:56,SELL,0.0016,EURUSD,1.01974,1.02065,-0.01,-0.15,-0.01 pips,
15,38723090,2022-08-09 21:36:02,SELL,0.001,EURUSD,1.01860,1.02069,-0.02,-0.21,-0.02 pips,
16,38716786,2022-08-08 21:47:47,SELL,0.001,EURUSD,1.01953,1.01893,0.01,0.06,0.01 pips,
17,38707638,2022-08-08 19:18:37,SELL,0.0016,EURUSD,1.02163,1.02044,0.02,0.19,0.02 pips,
18,38700382,2022-08-08 19:18:37,SELL,0.001,EURUSD,1.02012,1.02044,0.00,-0.03,0.00 pips,
19,38691935,2022-08-08 16:06:30,SELL,0.001,EURUSD,1.01981,1.01931,0.01,0.05,0.01 pips,1 ... 29 30 31 32 33 ... 107
0,38683543,2022-08-08 15:26:40,SELL,0.0016,EURUSD,1.02004,1.01889,0.02,0.18,0.02 pips,
1,38672973,2022-08-08 15:26:40,SELL,0.001,EURUSD,1.01868,1.01889,0.00,-0.02,0.00 pips,
2,38667630,2022-08-08 12:04:17,SELL,0.001,EURUSD,1.01911,1.01845,0.01,0.07,0.01 pips,
3,38660469,2022-08-08 11:37:44,SELL,0.0037,EURUSD,1.02079,1.01847,0.09,0.86,0.09 pips,
4,38641697,2022-08-08 11:37:44,SELL,0.0024,EURUSD,1.01850,1.01847,0.00,0.01,0.00 pips,
5,38636478,2022-08-08 11:37:44,SELL,0.0016,EURUSD,1.01749,1.01847,-0.02,-0.16,-0.02 pips,
6,38633298,2022-08-08 11:37:44,SELL,0.001,EURUSD,1.01657,1.01847,-0.02,-0.19,-0.02 pips,
7,38625347,2022-08-08 03:07:35,SELL,0.001,EURUSD,1.01729,1.01669,0.01,0.06,0.01 pips,
8,38376102,2022-08-04 17:04:35,WITHDRAWAL,0.00,-5.35,,,,,,
9,38367617,2022-08-04 16:14:50,SELL,0.001,EURUSD,1.01873,1.01825,0.00,0.05,0.00 pips,
10,38359734,2022-08-04 15:01:15,SELL,0.001,EURUSD,1.01741,1.01679,0.01,0.06,0.01 pips,
11,38339529,2022-08-04 14:43:14,SELL,0.0037,EURUSD,1.01910,1.01707,0.08,0.75,0.08 pips,
12,38334805,2022-08-04 14:43:19,SELL,0.0024,EURUSD,1.01780,1.01696,0.02,0.20,0.02 pips,
13,38307543,2022-08-04 14:43:30,SELL,0.0016,EURUSD,1.01683,1.01714,0.00,-0.04,0.00 pips,
14,38299126,2022-08-04 14:43:34,SELL,0.001,EURUSD,1.01493,1.01716,-0.02,-0.22,-0.02 pips,
15,38296187,2022-08-03 19:54:51,SELL,0.001,EURUSD,1.01533,1.01480,0.01,0.05,0.01 pips,
16,38275452,2022-08-03 17:01:00,SELL,0.001,EURUSD,1.01578,1.01516,0.01,0.06,0.01 pips,
17,38244447,2022-08-03 16:20:41,SELL,0.0024,EURUSD,1.01870,1.01721,0.04,0.36,0.04 pips,
18,38240485,2022-08-03 16:20:41,SELL,0.0016,EURUSD,1.01776,1.01721,0.01,0.09,0.01 pips,
19,38232601,2022-08-03 16:20:41,SELL,0.001,EURUSD,1.01588,1.01721,-0.01,-0.13,-0.01 pips,1 ... 30 31 32 33 34 ... 107
0,38226634,2022-08-03 09:24:48,SELL,0.001,EURUSD,1.01748,1.01687,0.01,0.06,0.01 pips,
1,38219311,2022-08-03 08:18:23,SELL,0.0024,EURUSD,1.01906,1.01770,0.03,0.33,0.03 pips,
2,38215352,2022-08-03 08:18:23,SELL,0.0016,EURUSD,1.01800,1.01770,0.00,0.05,0.00 pips,
3,38211568,2022-08-03 08:18:23,SELL,0.001,EURUSD,1.01703,1.01770,-0.01,-0.07,-0.01 pips,
4,38115627,2022-08-02 10:31:44,SELL,0.001,EURUSD,1.02413,1.02347,0.01,0.07,0.01 pips,
5,38091737,2022-08-02 09:33:49,SELL,0.0058,EURUSD,1.02880,1.02455,0.25,2.47,0.25 pips,
6,38066881,2022-08-02 09:33:49,SELL,0.0037,EURUSD,1.02737,1.02455,0.10,1.05,0.10 pips,
7,38056769,2022-08-02 09:33:49,SELL,0.0024,EURUSD,1.02368,1.02455,-0.02,-0.21,-0.02 pips,
8,38046389,2022-08-02 09:33:49,SELL,0.0016,EURUSD,1.02354,1.02455,-0.02,-0.16,-0.02 pips,
9,38026302,2022-08-01 15:55:14,SELL,0.0024,EURUSD,1.02551,1.02299,0.06,0.60,0.06 pips,
10,38012704,2022-08-01 15:55:18,SELL,0.0016,EURUSD,1.02331,1.02293,0.01,0.06,0.01 pips,
11,38009203,2022-08-02 09:33:49,SELL,0.001,EURUSD,1.02151,1.02455,-0.03,-0.30,-0.03 pips,
12,38002418,2022-08-01 06:44:57,DEPOSIT,0.00,0.01,,,,,,
13,37998387,2022-08-01 08:43:30,SELL,0.0016,EURUSD,1.02321,1.02208,0.02,0.18,0.02 pips,
14,37993757,2022-08-01 08:43:30,SELL,0.001,EURUSD,1.02195,1.02208,0.00,-0.01,0.00 pips,
15,37882590,2022-07-28 18:53:06,WITHDRAWAL,0.00,-3.56,,,,,,
16,37839860,2022-07-28 13:43:33,SELL,0.001,EURUSD,1.01529,1.01468,0.01,0.06,0.01 pips,
17,37832780,2022-07-28 12:00:27,SELL,0.001,EURUSD,1.02147,1.02086,0.01,0.06,0.01 pips,
18,37827650,2022-07-28 11:01:52,SELL,0.001,EURUSD,1.02113,1.02051,0.01,0.06,0.01 pips,
19,37816239,2022-07-28 10:21:36,SELL,0.0024,EURUSD,1.02195,1.02019,0.04,0.42,0.04 pips,1 ... 31 32 33 34 35 ... 107
0,37807881,2022-07-28 10:21:36,SELL,0.0016,EURUSD,1.02053,1.02019,0.01,0.05,0.01 pips,
1,37802742,2022-07-28 10:21:36,SELL,0.001,EURUSD,1.01859,1.02019,-0.02,-0.16,-0.02 pips,
2,37798228,2022-07-28 03:20:13,SELL,0.001,EURUSD,1.02016,1.01955,0.01,0.06,0.01 pips,
3,37777674,2022-07-27 21:32:08,SELL,0.0016,EURUSD,1.01292,1.01159,0.02,0.21,0.02 pips,
4,37774588,2022-07-27 21:32:08,SELL,0.001,EURUSD,1.01105,1.01159,-0.01,-0.05,-0.01 pips,
5,37771468,2022-07-27 19:24:44,SELL,0.001,EURUSD,1.01045,1.00981,0.01,0.06,0.01 pips,
6,37768269,2022-07-27 18:52:31,SELL,0.001,EURUSD,1.01191,1.01130,0.01,0.06,0.01 pips,
7,37763915,2022-07-27 17:06:56,SELL,0.001,EURUSD,1.01350,1.01310,0.00,0.04,0.00 pips,
8,37753683,2022-07-27 16:42:45,SELL,0.0024,EURUSD,1.01526,1.01386,0.03,0.34,0.03 pips,
9,37748900,2022-07-27 16:42:45,SELL,0.0016,EURUSD,1.01411,1.01386,0.00,0.04,0.00 pips,
10,37743315,2022-07-27 16:42:45,SELL,0.001,EURUSD,1.01308,1.01386,-0.01,-0.08,-0.01 pips,
11,37739791,2022-07-27 09:49:04,SELL,0.0037,EURUSD,1.01498,1.01339,0.06,0.59,0.06 pips,
12,37733464,2022-07-27 09:49:09,SELL,0.0024,EURUSD,1.01394,1.01332,0.01,0.15,0.01 pips,
13,37730816,2022-07-27 09:49:09,SELL,0.0016,EURUSD,1.01287,1.01332,-0.01,-0.07,-0.01 pips,
14,37727278,2022-07-27 09:49:09,SELL,0.001,EURUSD,1.01165,1.01332,-0.02,-0.17,-0.02 pips,
15,37725633,2022-07-26 20:32:31,SELL,0.001,EURUSD,1.01260,1.01199,0.01,0.06,0.01 pips,
16,37723663,2022-07-26 19:08:30,SELL,0.001,EURUSD,1.01149,1.01089,0.01,0.06,0.01 pips,
17,37720588,2022-07-26 18:23:36,SELL,0.001,EURUSD,1.01333,1.01273,0.01,0.06,0.01 pips,
18,37715731,2022-07-26 17:01:31,SELL,0.001,EURUSD,1.01437,1.01373,0.01,0.06,0.01 pips,
19,37711378,2022-07-26 16:00:18,SELL,0.001,EURUSD,1.01470,1.01404,0.01,0.07,0.01 pips,1 ... 32 33 34 35 36 ... 107
0,37706895,2022-07-26 15:15:01,SELL,0.001,EURUSD,1.01306,1.01245,0.01,0.06,0.01 pips,
1,37703036,2022-07-26 14:12:51,SELL,0.001,EURUSD,1.01508,1.01446,0.01,0.06,0.01 pips,
2,37696335,2022-07-26 13:05:58,SELL,0.001,EURUSD,1.01749,1.01687,0.01,0.06,0.01 pips,
3,37690617,2022-07-26 12:17:42,SELL,0.001,EURUSD,1.02071,1.02010,0.01,0.06,0.01 pips,
4,37681233,2022-07-26 11:07:56,SELL,0.001,EURUSD,1.02144,1.02081,0.01,0.06,0.01 pips,
5,37674396,2022-07-26 08:52:07,SELL,0.0024,EURUSD,1.02403,1.02217,0.04,0.45,0.04 pips,
6,37664238,2022-07-26 08:52:07,SELL,0.0016,EURUSD,1.02204,1.02217,0.00,-0.02,0.00 pips,
7,37662732,2022-07-26 08:52:07,SELL,0.001,EURUSD,1.02092,1.02217,-0.01,-0.12,-0.01 pips,
8,37659967,2022-07-25 18:16:57,SELL,0.001,EURUSD,1.02173,1.02112,0.01,0.06,0.01 pips,
9,37655666,2022-07-25 17:26:38,SELL,0.001,EURUSD,1.02478,1.02406,0.01,0.07,0.01 pips,
10,37651410,2022-07-25 16:15:26,SELL,0.001,EURUSD,1.02444,1.02383,0.01,0.06,0.01 pips,
11,37643102,2022-07-25 15:01:22,SELL,0.001,EURUSD,1.02335,1.02274,0.01,0.06,0.01 pips,
12,37639125,2022-07-25 13:20:47,SELL,0.0016,EURUSD,1.02419,1.02280,0.02,0.22,0.02 pips,
13,37633268,2022-07-25 13:20:47,SELL,0.001,EURUSD,1.02213,1.02280,-0.01,-0.07,-0.01 pips,
14,37628615,2022-07-25 11:00:16,SELL,0.001,EURUSD,1.01917,1.01854,0.01,0.06,0.01 pips,
15,37624210,2022-07-25 10:17:56,SELL,0.001,EURUSD,1.01962,1.01901,0.01,0.06,0.01 pips,
16,37618105,2022-07-25 09:30:00,SELL,0.0024,EURUSD,1.02103,1.01950,0.04,0.37,0.04 pips,
17,37615919,2022-07-25 09:30:00,SELL,0.0016,EURUSD,1.01992,1.01950,0.01,0.07,0.01 pips,
18,37613201,2022-07-25 09:30:00,SELL,0.001,EURUSD,1.01816,1.01950,-0.01,-0.13,-0.01 pips,
19,37609829,2022-07-25 03:07:00,SELL,0.001,EURUSD,1.01985,1.01929,0.01,0.06,0.01 pips,1 ... 33 34 35 36 37 ... 107
0,37606402,2022-07-25 02:16:19,SELL,0.001,EURUSD,1.02119,1.02055,0.01,0.06,0.01 pips,
1,37522171,2022-07-21 17:49:56,WITHDRAWAL,0.00,-3.15,,,,,,
2,37457977,2022-07-20 20:02:40,SELL,0.001,EURUSD,1.01894,1.01833,0.01,0.06,0.01 pips,
3,37454767,2022-07-20 19:34:38,SELL,0.001,EURUSD,1.02140,1.02092,0.00,0.05,0.00 pips,
4,37443833,2022-07-20 18:07:51,SELL,0.001,EURUSD,1.02096,1.02036,0.01,0.06,0.01 pips,
5,37439700,2022-07-20 15:23:49,SELL,0.001,EURUSD,1.01896,1.01836,0.01,0.06,0.01 pips,
6,37436380,2022-07-20 14:03:16,SELL,0.001,EURUSD,1.01969,1.01931,0.00,0.04,0.00 pips,
7,37384305,2022-07-20 13:36:41,SELL,0.0058,EURUSD,1.02632,1.02075,0.32,3.24,0.32 pips,
8,37372177,2022-07-20 13:36:49,SELL,0.0037,EURUSD,1.02404,1.02071,0.12,1.24,0.12 pips,
9,37363604,2022-07-20 13:36:58,SELL,0.0024,EURUSD,1.01663,1.02067,-0.10,-0.97,-0.10 pips,
10,37360857,2022-07-20 13:37:01,SELL,0.0016,EURUSD,1.01465,1.02066,-0.10,-0.96,-0.10 pips,
11,37352678,2022-07-20 13:37:06,SELL,0.001,EURUSD,1.01226,1.02076,-0.08,-0.85,-0.08 pips,
12,37350989,2022-07-19 04:59:50,SELL,0.001,EURUSD,1.01282,1.01222,0.01,0.06,0.01 pips,
13,37346273,2022-07-19 03:21:48,SELL,0.001,EURUSD,1.01429,1.01368,0.01,0.06,0.01 pips,
14,37344735,2022-07-18 22:44:57,SELL,0.001,EURUSD,1.01496,1.01436,0.01,0.06,0.01 pips,
15,37338646,2022-07-18 21:00:45,SELL,0.001,EURUSD,1.01594,1.01542,0.01,0.05,0.01 pips,
16,37335189,2022-07-18 18:19:44,SELL,0.0016,EURUSD,1.01933,1.01720,0.03,0.34,0.03 pips,
17,37329333,2022-07-18 18:19:44,SELL,0.001,EURUSD,1.01544,1.01720,-0.02,-0.18,-0.02 pips,
18,37324402,2022-07-18 16:07:09,SELL,0.001,EURUSD,1.01360,1.01299,0.01,0.06,0.01 pips,
19,37320146,2022-07-18 15:03:59,SELL,0.001,EURUSD,1.01426,1.01366,0.01,0.06,0.01 pips,1 ... 34 35 36 37 38 ... 107
0,37313337,2022-07-18 14:52:32,SELL,0.0016,EURUSD,1.01545,1.01387,0.03,0.25,0.03 pips,
1,37309261,2022-07-18 14:52:32,SELL,0.001,EURUSD,1.01298,1.01387,-0.01,-0.09,-0.01 pips,
2,37305680,2022-07-18 11:36:39,SELL,0.0016,EURUSD,1.01448,1.01251,0.03,0.32,0.03 pips,
3,37299305,2022-07-18 11:36:39,SELL,0.001,EURUSD,1.01097,1.01251,-0.02,-0.15,-0.02 pips,
4,37293600,2022-07-18 09:03:51,SELL,0.001,EURUSD,1.00909,1.00849,0.01,0.06,0.01 pips,
5,37288094,2022-07-18 07:26:21,SELL,0.0024,EURUSD,1.01074,1.00935,0.03,0.33,0.03 pips,
6,37283442,2022-07-18 07:26:21,SELL,0.0016,EURUSD,1.00957,1.00927,0.00,0.05,0.00 pips,
7,37280093,2022-07-18 07:26:21,SELL,0.001,EURUSD,1.00831,1.00927,-0.01,-0.10,-0.01 pips,
8,37273340,2022-07-15 18:51:43,WITHDRAWAL,0.00,-1.79,,,,,,
9,37103313,2022-07-13 21:00:30,SELL,0.0016,EURUSD,1.01063,1.00672,0.06,0.63,0.06 pips,
10,37090485,2022-07-13 21:00:30,SELL,0.001,EURUSD,1.00203,1.00672,-0.05,-0.47,-0.05 pips,
11,37082672,2022-07-13 16:00:54,SELL,0.001,EURUSD,1.00193,1.00129,0.01,0.06,0.01 pips,
12,37069298,2022-07-13 15:30:02,SELL,0.0016,EURUSD,1.00603,1.00422,0.03,0.29,0.03 pips,
13,37063753,2022-07-13 15:30:02,SELL,0.001,EURUSD,1.00359,1.00422,-0.01,-0.06,-0.01 pips,
14,37059677,2022-07-13 11:20:58,SELL,0.001,EURUSD,1.00319,1.00257,0.01,0.06,0.01 pips,
15,37045392,2022-07-13 10:17:50,SELL,0.0016,EURUSD,1.00392,1.00286,0.02,0.17,0.02 pips,
16,37043312,2022-07-13 10:17:50,SELL,0.001,EURUSD,1.00272,1.00286,0.00,-0.01,0.00 pips,
17,37036307,2022-07-13 04:43:17,SELL,0.001,EURUSD,1.00316,1.00254,0.01,0.06,0.01 pips,
18,37034109,2022-07-12 22:38:03,SELL,0.001,EURUSD,1.00441,1.00381,0.01,0.06,0.01 pips,
19,37032600,2022-07-12 21:36:15,SELL,0.001,EURUSD,1.00577,1.00516,0.01,0.06,0.01 pips,1 ... 35 36 37 38 39 ... 107
0,37029109,2022-07-12 20:35:01,SELL,0.0016,EURUSD,1.00679,1.00536,0.02,0.23,0.02 pips,
1,37020939,2022-07-12 20:35:01,SELL,0.001,EURUSD,1.00464,1.00536,-0.01,-0.07,-0.01 pips,
2,37016021,2022-07-12 16:23:52,SELL,0.0016,EURUSD,1.00526,1.00416,0.02,0.18,0.02 pips,
3,37012267,2022-07-12 16:23:52,SELL,0.001,EURUSD,1.00395,1.00416,0.00,-0.02,0.00 pips,
4,36949581,2022-07-11 17:21:31,SELL,0.001,EURUSD,1.00681,1.00667,0.00,0.01,0.00 pips,
5,36940393,2022-07-11 16:03:33,SELL,0.001,EURUSD,1.00802,1.00742,0.01,0.06,0.01 pips,
6,36933978,2022-07-11 15:34:23,SELL,0.001,EURUSD,1.00895,1.00835,0.01,0.06,0.01 pips,
7,36929416,2022-07-11 14:26:53,SELL,0.0016,EURUSD,1.01119,1.01020,0.02,0.16,0.02 pips,
8,36926161,2022-07-11 14:26:53,SELL,0.001,EURUSD,1.01020,1.01020,0.00,0.00,0.00 pips,
9,36919798,2022-07-11 12:50:38,SELL,0.001,EURUSD,1.01104,1.01043,0.01,0.06,0.01 pips,
10,36914903,2022-07-11 10:23:57,SELL,0.001,EURUSD,1.01270,1.01207,0.01,0.06,0.01 pips,
11,36911943,2022-07-11 09:28:14,SELL,0.001,EURUSD,1.01389,1.01328,0.01,0.06,0.01 pips,
12,36907447,2022-07-11 08:54:28,SELL,0.0016,EURUSD,1.01488,1.01390,0.02,0.16,0.02 pips,
13,36905196,2022-07-11 08:54:28,SELL,0.001,EURUSD,1.01388,1.01390,0.00,0.00,0.00 pips,
14,36729097,2022-07-06 17:27:27,WITHDRAWAL,0.00,-3.26,,,,,,
15,36724041,2022-07-06 17:17:32,SELL,0.001,EURUSD,1.01703,1.01643,0.01,0.06,0.01 pips,
16,36718772,2022-07-06 16:56:28,SELL,0.001,EURUSD,1.01860,1.01800,0.01,0.06,0.01 pips,
